"Date","PTAX","Price_Arabica","Price_Robusta","Close_USD_60kg","Temp_Max","Temp_Min","Humidity","Solar_Radiation","Precipitation_mm"
2006-09-21,2.1969,106.45,83.23,136.972837536774,26.79,18.02,80.7,11.56,4.55
2006-09-22,2.2177,107.75,83.34,138.163322463226,28.77,15.95,69.48,15.47,1.04
2006-09-25,2.2188,107.67,83.17,141.073422518387,25.72,15.27,71.03,19.67,0.1
2006-09-26,2.198,108.12,84.79,141.404115018387,26.8,13.93,70.05,19.88,2.25
2006-09-27,2.186,108.61,85.23,141.404115018387,27.83,13.23,62.75,16.47,0.01
2006-09-28,2.1793,110.4,85.61,142.197775,27.15,10.39,60.15,25.2,0
2006-09-29,2.1742,109.53,85.77,142.396192518387,29.97,14.04,56.17,21.94,0.04
2006-10-02,2.1623,106.11,84.64,136.972837536774,23.58,16.67,83.03,7.55,6.5
2006-10-03,2.1655,107.1,84.66,137.8987725,25.52,17.21,80.74,17.06,2.83
2006-10-04,2.1676,108.16,85.53,138.163322463226,29.57,17.64,72.4,21.82,4.81
2006-10-05,2.1629,108.59,85.55,138.229465,24.13,19.1,86.03,12.74,2.51
2006-10-06,2.1636,107.53,85.1,137.435805018387,27.93,18.65,81.52,13.9,19.64
2006-10-09,2.1588,108.01,84.73,136.311452536774,26,16.4,79.12,12.79,0.81
2006-10-10,2.1497,107.31,84.63,136.046892481613,25.96,16.02,77.17,13,2.69
2006-10-11,2.1546,107.76,84.61,136.311452536774,27.18,13.86,76.35,14.76,0.38
2006-10-13,2.1419,108.26,86.32,137.634222536774,24.95,18.22,85.89,12.19,8.83
2006-10-16,2.1331,107.46,86.56,134.790265018387,29.82,18.63,70.31,22.2,4.76
2006-10-17,2.1361,108.49,87.15,135.517782463226,29.24,19.06,77.32,10.25,4.38
2006-10-18,2.1339,107.84,87.18,135.2532325,26.13,18.71,80.36,11.61,2.16
2006-10-19,2.1387,107.53,86.26,134.724122481613,24.72,17.78,85.76,10.1,8.47
2006-10-20,2.1457,107.84,86.88,134.988682536774,27.95,15.43,75.21,18.12,1.47
2006-10-23,2.1391,112.61,88.11,141.337972481613,26.31,12.3,68.13,22.19,0.03
2006-10-24,2.1467,112.41,87.81,141.734807518387,25.57,14.5,68.25,14.03,0.06
2006-10-25,2.151,112.56,87.68,141.337972481613,28.18,14.7,68.83,23.19,0.15
2006-10-26,2.1363,113.39,88.58,142.330049981613,30.46,16.64,68.84,22.65,0.04
2006-10-27,2.1378,113.82,88.7,142.85916,31.26,18.24,69.95,22.67,1.08
2006-10-30,2.1456,113.07,88.27,142.85916,32.38,13.31,58.27,27.71,0
2006-10-31,2.143,113.29,89.14,143.1898525,31.33,17.87,65.35,24.78,0.9
2006-11-01,2.141,114.08,89.2,143.718962518387,30.76,18.77,72.12,18.56,8.88
2006-11-03,2.142,119.73,91.25,148.745482463226,28.37,18.26,79.78,15.37,6.63
2006-11-06,2.1378,120.58,92.76,149.737559963226,26.42,16.93,82.02,12.19,0.59
2006-11-07,2.1353,120.86,94.31,149.406867463226,27.96,16.26,78.28,20.43,3.3
2006-11-08,2.1464,122.05,93.56,153.1106275,28.91,14.08,68.77,24.49,0.57
2006-11-09,2.1412,125.14,94.53,157.674179963226,22.74,14.91,78.48,15.47,4.88
2006-11-10,2.1489,123.23,94.7,153.242902481613,18.74,13.83,84.34,5.57,15.96
2006-11-13,2.162,122.33,92.63,152.316967518387,24,12.35,75.87,16.95,9.62
2006-11-14,2.1537,124.73,94.3,153.176770036774,25.26,14.29,74.85,14.45,7.59
2006-11-16,2.1517,127.12,95.21,154.102705,28.49,16.51,75.4,21.84,0.02
2006-11-17,2.1593,121.47,92.8,149.605284981613,29.64,18.73,70.66,28.32,0.22
2006-11-20,2.1622,125.2,92.37,152.316967518387,25.51,20.3,87.29,20.96,8.98
2006-11-21,2.1638,126.34,94.68,152.647660018387,28.32,18.42,78.03,21.86,2.1
2006-11-22,2.1623,125.98,94.78,152.846077536774,29.35,17.15,71.12,25.18,0.52
2006-11-27,2.18,127.52,95.02,156.08686,28.28,19.65,82.15,18.45,13.86
2006-11-28,2.187,130.5,95.28,159.195367481613,25.55,18.88,89.3,14.49,11.16
2006-11-29,2.1783,131.29,97.34,156.814387536774,27.93,19.18,84.73,17.93,5.52
2006-11-30,2.1668,132.51,96.31,158.335564963226,27.19,19.23,84,24.02,8.8
2006-12-01,2.1672,133.52,96.87,162.965259963226,28.37,17.41,75.45,25.49,0.02
2006-12-04,2.1693,132.51,97.44,158.996949963226,27.95,19,79.46,21.1,10.21
2006-12-05,2.156,134.67,98.44,163.229820018387,24.99,19.42,86.07,10.76,9.29
2006-12-06,2.1528,134.33,99.58,160.981104963226,27.16,18.93,82.88,17.89,3.34
2006-12-07,2.1428,134.64,99.48,161.245665018387,27.7,19.5,83.15,19.67,2.66
2006-12-08,2.1442,135.68,100.06,161.179522481613,28.53,17.22,76.82,25.15,6.99
2006-12-11,2.1384,138.05,100.54,164.949414963226,27.35,17.66,80.69,15.42,5.7
2006-12-12,2.1481,136.33,99.94,163.825062481613,28.27,16.74,78,16.31,1.19
2006-12-13,2.1459,137.85,101.12,165.280107463226,26.69,18.12,84.13,16.31,5.59
2006-12-14,2.146,137.35,101.19,165.412392536774,24.63,19.83,88.22,13.42,34.85
2006-12-15,2.147,135.32,102.14,160.782697536774,23.61,18.49,90.58,12.25,30.75
2006-12-18,2.147,135.27,101.56,159.658334963226,27.15,19.85,82.18,25.09,14.59
2006-12-19,2.1572,133.56,100.95,162.70071,28.12,18.85,82.55,21.83,1.8
2006-12-20,2.156,135.87,101.43,167.6610975,27.11,19.43,86.99,22.07,13.52
2006-12-21,2.1593,134.5,101.99,167.131987481613,26.78,19.75,86.26,18.63,12.98
2006-12-22,2.1518,135.22,102.45,165.875360018387,27.78,19.04,82.51,21.13,8.65
2006-12-26,2.1437,136.82,102.09,168.917724963226,27.99,19.36,79.58,22.18,2.95
2006-12-27,2.1497,136.75,103.2,170.505044926453,25.76,19.46,83.43,21.97,12.04
2006-12-28,2.138,137.55,102.89,165.34625,26,18.9,84.77,21.31,2.37
2007-01-03,2.1372,134.55,103.05,163.494369981613,24.71,18.5,89.77,10.93,18.9
2007-01-04,2.1429,135.91,102.78,165.34625,24.83,18.68,90.57,11.95,34.61
2007-01-05,2.1474,131.3,102.13,159.327642463226,23.06,19.88,92.47,9.49,16.22
2007-01-08,2.1505,130.64,101.46,158.864674981613,25.71,19.43,88.44,18.09,2.12
2007-01-09,2.1506,131.35,101.64,156.615970018387,27.23,19.31,85.95,22.18,6.26
2007-01-10,2.1556,131.82,99.91,159.7244775,29.78,19.36,80.97,18.89,2.1
2007-01-11,2.1465,131.78,100.48,159.592202518387,29.47,18.85,78.36,24.28,0.45
2007-01-12,2.1421,131.74,101.25,159.129235036774,28.64,18.95,84.46,25.64,2.1
2007-01-16,2.1444,133.2,102.19,160.914972518387,25.13,18.81,88.22,11.14,14.6
2007-01-17,2.135,133,101.7,160.848829981613,23.8,17.94,90.99,14.9,18.66
2007-01-18,2.1329,132.26,100.1,158.4017075,24.16,19.81,93.59,7.18,38.89
2007-01-19,2.1307,131.94,98.68,158.335564963226,28.87,19.42,84.34,20.96,0.74
2007-01-22,2.1327,130.92,98.92,155.227057481613,23.92,18.54,89.3,10.76,11.23
2007-01-23,2.1368,129.57,96.95,152.978352518387,24.21,17.56,85.86,6.59,4.71
2007-01-24,2.1286,130.99,96.85,154.697947463226,26.58,17.55,84.44,14.95,4.65
2007-01-25,2.1281,129.63,96.83,153.44132,23.84,19.92,90.62,20.49,7.05
2007-01-26,2.136,128.67,96.02,153.838155036774,26.26,20.09,89.25,19.3,7.02
2007-01-29,2.136,129.4,96.03,154.234979981613,26.01,20.15,90.68,14.44,14.72
2007-01-30,2.1329,129.18,95.73,154.168847536774,25.29,20.66,90.71,11.51,15.67
2007-01-31,2.1247,130.49,95.32,155.623892518387,26.87,18.86,86.48,23.98,18.32
2007-02-01,2.1093,130.43,95.87,157.0789375,26.94,20.34,87.45,24.15,4.48
2007-02-02,2.0982,130.15,95.84,156.549827481613,25.44,20.12,87.23,15.97,15.5
2007-02-05,2.0964,129.22,95.66,154.234979981613,26.47,17.86,88.21,22.53,6.29
2007-02-06,2.0833,129.6,95.6,154.102705,23.89,19.9,91.71,11.06,6.39
2007-02-07,2.0852,129.65,95.13,154.565672481613,25.89,19.05,89.49,14.29,6.1
2007-02-08,2.0951,128.08,95.42,152.846077536774,25.28,19.96,89.41,15.12,4.14
2007-02-09,2.1033,127.4,93.88,151.7878575,27.32,18.32,79.54,28.6,0.27
2007-02-12,2.114,126.71,93.86,150.663505018387,24.96,16.58,84.68,10.7,6.14
2007-02-13,2.1088,125.71,92.14,150.398944963226,25.27,14.56,83.46,23.85,0.45
2007-02-14,2.1,127.51,93.18,150.861922536774,22.63,15.87,87.88,19.02,0.09
2007-02-15,2.0896,126.71,93.42,152.515385036774,26.94,16.31,82.5,19.28,0.11
2007-02-16,2.0913,126.28,93.14,149.737559963226,27.77,16.64,77.6,27.58,0.02
2007-02-21,2.0802,125.84,93.66,152.316967518387,27.58,18.02,81.34,26.11,0
2007-02-22,2.0766,128.4,94.68,157.277355018387,27.53,15.16,80.83,25.77,0
2007-02-23,2.0868,127.26,94.07,157.7403225,26.87,15.16,78.13,27.91,0
2007-02-26,2.0863,127.15,95.45,155.888442481613,25.77,16.57,86.5,20.78,1.22
2007-02-27,2.1099,125.57,94.09,155.160925036774,23.49,18.82,89.82,14.04,2.02
2007-02-28,2.1182,125.33,94.67,155.690024963226,26.77,17.82,81.52,24.26,0.14
2007-03-01,2.126,124.4,94.45,153.44132,24.43,15.53,77.32,22.76,0.01
2007-03-02,2.1274,122.4,93.98,151.258747481613,27.58,17.26,76.94,26.47,0
2007-03-05,2.1388,120.98,92.94,146.232227536774,27.11,16.13,78.1,25.88,0
2007-03-06,2.1209,122.2,93.85,148.15024,28.17,16.43,77.78,25.62,1.08
2007-03-07,2.1121,121.76,95.1,146.959744981613,27.55,18.71,78.94,26.34,0.34
2007-03-08,2.1054,121.99,95.17,146.959744981613,27.57,17.37,77.64,25.51,0.02
2007-03-09,2.0983,121.45,95.95,147.488855,27.81,17.55,77.99,25.15,0.21
2007-03-12,2.0902,121.93,96.65,146.82747,27.85,16.09,73.16,25.33,0.02
2007-03-13,2.0962,119.4,96.12,145.769249963226,27.19,17.9,75.32,24.81,0.11
2007-03-14,2.1044,119.15,95.52,144.18193,25.96,17.19,81.09,22.38,0.72
2007-03-15,2.0909,119.77,96.93,145.041732518387,26.77,17.37,78.33,24.11,0.1
2007-03-16,2.0915,119.4,97.1,144.777172463226,27.2,19.23,79.33,20.8,14.66
2007-03-19,2.0792,120.28,97.71,142.330049981613,25.18,18.98,86.47,14.68,6.99
2007-03-20,2.0763,118.93,97.64,144.049655018387,25.19,18.72,89.24,15.08,5.94
2007-03-21,2.0676,122.02,98.5,148.811625,25.77,19.07,86.33,20.42,10.41
2007-03-22,2.0602,120.33,98.2,147.8195475,27.6,18.44,80.06,16.24,1.39
2007-03-23,2.0652,122.46,98.54,149.935977481613,27.7,19.76,81.19,20.7,0.23
2007-03-26,2.0601,123.19,98.64,151.258747481613,27.08,18.19,80.44,20.82,0.01
2007-03-27,2.0637,121.04,98.86,148.745482463226,28,17.84,78.61,23.61,0.03
2007-03-28,2.0716,120.49,98.38,149.076174963226,28.73,17.69,74.16,24.11,0.03
2007-03-29,2.0545,120.79,99.69,146.298359981613,28.54,17.39,78.92,24.26,0.22
2007-03-30,2.0504,118.62,97.67,144.5126225,27.94,17.27,77.07,22.98,0.74
2007-04-02,2.0478,116.75,98.45,143.652819981613,28.16,16.06,76.6,23.62,0.02
2007-04-03,2.0372,121.03,99.35,146.4967775,27.78,16.86,78.3,22.81,0.04
2007-04-04,2.0321,120.49,99.65,146.232227536774,28.25,18.93,80.34,20.89,1.07
2007-04-05,2.0333,121.16,100.05,146.629052481613,26.95,18.89,85.76,15.73,1.13
2007-04-09,2.0236,118.99,99.66,145.041732518387,25.62,17.03,85.78,13.7,4.88
2007-04-10,2.0282,118.92,99.72,144.5126225,26.44,17.42,79.63,18.2,0.84
2007-04-11,2.0333,118.53,98.2,144.777172463226,26.62,16.47,79.93,20.97,0.16
2007-04-12,2.0371,122.97,99.05,149.274592481613,26.34,16.61,78.67,20.3,0.03
2007-04-13,2.0231,120.74,99.42,147.885690036774,26.74,15.32,79.59,19.29,3.92
2007-04-16,2.034,116.15,97.74,143.454402463226,26.07,16.69,80.33,18.78,1.3
2007-04-17,2.0348,118.43,97.71,144.975589981613,24.91,16.48,81.74,19.47,1.52
2007-04-18,2.0365,118.07,97.54,144.644897481613,25.98,15.88,80.74,19.43,0.19
2007-04-19,2.0312,117.89,96.78,143.520545,26.22,16.3,80.44,18.7,0.1
2007-04-20,2.0262,116.96,96.35,142.462324963226,26.34,16.55,79.88,17.63,8.11
2007-04-23,2.029,116.66,95.98,140.676587481613,25.9,18.3,80.21,15.61,0.06
2007-04-24,2.0385,114.65,95.67,138.097190018387,26.11,16.41,81.33,16.94,0.07
2007-04-25,2.0236,114.56,95.32,138.031047481613,26.72,16.86,80.51,18.53,0.52
2007-04-26,2.0252,113.9,93.15,137.2373875,26.57,16.75,84.91,17.4,3.63
2007-04-27,2.0321,112.51,90.58,137.56808,24.65,15.77,87.55,14,0.93
2007-04-30,2.0339,111.42,91.1,136.443727518387,24.9,15.34,84.66,15.95,1.45
2007-05-02,2.0268,111.53,90.4,134.525704963226,23.75,11.72,69.74,21.14,0
2007-05-03,2.0239,111.17,90.97,134.062737481613,25.86,11.77,75.67,19.99,0.01
2007-05-04,2.0309,111.8,90.57,136.24531,25.68,14.48,80.91,13.76,0.01
2007-05-07,2.0266,111.58,91.28,134.790265018387,24.68,14.16,71.76,17.86,13.4
2007-05-08,2.0226,111.48,91.47,135.2532325,26.24,13.59,76.8,16.62,0.05
2007-05-09,2.0222,112.94,91.89,136.5760025,23.67,10.32,85.34,7.88,0.9
2007-05-10,2.0217,112.87,91.57,137.038969981613,21,8.82,75.9,19.42,0.07
2007-05-11,2.0194,112.09,92.16,135.980760036774,21.57,8.58,73.28,17.43,5.01
2007-05-14,2.0138,114.23,93.14,137.832629963226,25.23,11.75,83.85,13.87,0.05
2007-05-15,1.9922,114.92,95.47,138.427882518387,24.77,14.83,79.63,16.58,0.03
2007-05-16,1.9586,118.15,97.26,141.8670825,25.24,13.73,81.19,14.86,0.03
2007-05-17,1.9573,121.44,97.47,145.967667481613,26.33,14.68,72.33,17.03,0.01
2007-05-18,1.963,120.26,97.81,144.843315,26.09,15.25,74.96,17.02,0.05
2007-05-21,1.9435,122.1,99.53,148.15024,23.37,14.93,81.57,15.26,0.04
2007-05-22,1.9409,121.43,99.87,147.554997536774,20.37,14.06,88.08,6.73,5.02
2007-05-23,1.9489,121.62,98.63,148.216382536774,21.18,14.94,93.06,2.19,29.1
2007-05-24,1.9653,122.34,98.24,149.935977481613,19.77,9.7,83.78,15.71,2.73
2007-05-25,1.952,122.29,99.37,149.340735018387,19.72,6.65,75.56,18.65,0
2007-05-29,1.9461,120.58,99.65,146.430634963226,21.1,11.23,85.83,10.1,0.1
2007-05-30,1.9468,121.75,99.71,147.290437481613,18.48,7.56,80.24,12.39,0
2007-05-31,1.9289,122.21,99.94,148.017965018387,20.66,7.46,79.32,16.96,0
2007-06-01,1.9056,127.99,102.84,155.293200018387,21.68,9.48,86.3,15.59,0
2007-06-04,1.9215,124.03,101.87,152.515385036774,19.19,6.66,69.5,18.07,0
2007-06-05,1.9395,125.58,101.37,154.168847536774,20.13,5.33,71.84,17.73,0
2007-06-06,1.9617,124.86,101.59,154.036562463226,21.8,7.27,60.35,17.31,0
2007-06-08,1.9638,121.88,103.51,151.920132481613,25.01,12.15,76.35,16.7,0
2007-06-11,1.9473,125.56,105.17,152.647660018387,23.91,10.4,77.47,17,0
2007-06-12,1.942,123.46,104.93,150.068252463226,23.84,10.39,72.98,17.22,0
2007-06-13,1.9442,125.48,105.4,151.589439981613,23.66,9.72,70.96,17.07,0.3
2007-06-14,1.9303,125.85,105.76,151.7878575,24.9,11.93,67.97,16.86,0.01
2007-06-15,1.9097,126.83,106.97,151.721714963226,25.07,10.91,71.66,16.55,0
2007-06-18,1.9047,126.35,107.71,152.383099963226,25.23,11.31,71.74,15.91,0
2007-06-19,1.9058,125.35,107.2,149.935977481613,24.77,10.11,66.79,16.87,0
2007-06-20,1.9198,126.22,106.6,152.11855,22.93,9.34,68.5,17.11,0.07
2007-06-21,1.9197,125.03,107.06,151.523307536774,23.16,8.58,76.38,16.93,0
2007-06-22,1.9334,124.24,105.73,150.266669981613,23.72,10.52,72.86,16.24,0
2007-06-25,1.9379,119.09,104.39,145.5047,25.2,10.1,77.28,15.28,0
2007-06-26,1.9488,121.13,104.65,145.438557463226,23.98,12.81,74.94,15.02,0
2007-06-27,1.9499,123.1,105.39,146.033810018387,24.36,9.89,72.12,13.28,0
2007-06-28,1.9256,124.49,106.42,146.562920036774,24.95,11.42,70.05,14.81,0
2007-06-29,1.9262,124.8,105.65,146.82747,24.59,13.22,75.73,13.41,0
2007-07-02,1.9176,125.02,106.6,145.769249963226,23.43,9.03,67.05,17.05,0
2007-07-03,1.9122,124.57,106.45,144.314204981613,23.97,8.32,61.12,17.05,0
2007-07-05,1.9157,125.41,106.32,143.255995036774,24.63,9.15,71.66,16.84,0
2007-07-06,1.9033,124.94,106.53,141.8670825,24.65,10.6,70.6,16.74,0
2007-07-09,1.8992,123.08,106.97,141.602532536774,26.04,10.93,59.06,17.42,0
2007-07-10,1.8947,127.14,107.75,143.520545,25.81,10.41,62.52,17.34,0
2007-07-11,1.89,125.76,108.18,144.446479963226,26.81,12.88,68.82,15.21,0
2007-07-12,1.8767,127.08,108.29,144.711040018387,24.87,12.23,72.84,10.91,0
2007-07-13,1.8684,125.96,107.22,142.5284675,24.35,11.99,70.14,14.58,0
2007-07-16,1.8647,127.21,106.39,144.5126225,26,13.34,68.44,14.05,1.14
2007-07-17,1.8621,127.8,107.62,146.298359981613,25.78,13.02,73.45,12.28,1.31
2007-07-18,1.8609,128.76,107.9,148.811625,24.47,13.51,75.63,4.39,4.08
2007-07-19,1.8536,129.68,108.86,149.1423175,22.77,9.04,69.51,18.08,0.05
2007-07-20,1.8606,128.87,109.18,150.79578,24.62,6.89,63.66,18.5,0
2007-07-23,1.8448,128.71,109.26,148.613207481613,29,15.25,68.4,12.41,4.86
2007-07-24,1.8525,129.77,107.52,153.1106275,24.36,15.34,87.5,10.25,23.83
2007-07-25,1.8643,128.49,106.79,151.060329963226,23.57,13.38,88.87,3.17,15.68
2007-07-26,1.9054,122.9,104.17,147.356580018387,19.85,9.72,77.07,16.9,0.16
2007-07-27,1.9069,127.04,104.21,149.076174963226,20.29,10.14,87.11,5.58,1.72
2007-07-30,1.8809,127.44,105.86,149.406867463226,19.59,4.96,70.74,18.5,0
2007-07-31,1.8776,127.78,106.16,151.192615036774,19.63,6.19,72.66,18.73,0
2007-08-01,1.8856,126.71,105.1,149.605284981613,23.3,8.38,66.31,17.89,0
2007-08-02,1.8729,129.84,106.68,153.705869963226,24.36,9.89,67.33,17.91,0.01
2007-08-03,1.8814,129.23,105.65,155.623892518387,24.42,8.99,65.2,19.53,0
2007-08-06,1.9106,130.76,104.96,156.615970018387,25.83,11.75,71.17,16.78,0
2007-08-07,1.9077,129.63,105.19,155.359332463226,26.28,10.36,65.77,19.85,0
2007-08-08,1.8866,133.06,106.14,156.748245,28.42,11.12,55.04,19.82,0
2007-08-09,1.9191,131.65,104.32,158.071015,26.92,11.43,62.85,18.78,0
2007-08-10,1.955,131.52,102.95,159.526059981613,26.06,11.21,60.16,17.69,0
2007-08-13,1.9411,133.4,103.78,159.7244775,26.46,13.04,67.34,19.24,0
2007-08-14,1.9809,131.1,101.81,157.608047518387,26.86,11.02,63.85,20.21,0
2007-08-15,2.0043,128.67,98.8,157.674179963226,26.44,10.75,61.02,19.95,0
2007-08-16,2.1124,124.29,96.3,147.224305036774,25.7,9.33,60.6,21.09,0
2007-08-17,2.0376,128.95,98.88,152.846077536774,26.74,9.06,58.9,21.08,0
2007-08-20,2.028,128.99,99.46,151.920132481613,27.46,10.32,59.75,20.86,0
2007-08-21,2.0385,128.97,99.37,151.1264725,27.45,11.36,65.01,20.88,0
2007-08-22,2.0173,130.22,100.41,151.391022463226,26.92,10.28,64.34,21.13,0
2007-08-23,1.9939,131.49,101.32,153.242902481613,27.72,10.64,56.67,21.7,0
2007-08-24,1.9855,133.01,103.59,151.655582518387,28.32,10.26,50.99,22.27,0
2007-08-27,1.9489,128.9,103.37,149.605284981613,32.37,16.99,48.99,17.29,0
2007-08-28,1.9849,126.71,100.65,150.332812518387,30.4,14.43,66.01,19.09,0
2007-08-29,1.9864,127.77,102.52,149.010042518387,29.88,14.06,64.84,16.77,0
2007-08-30,1.9777,127.72,101.94,147.8195475,29.13,14.71,64.86,11.42,0
2007-08-31,1.962,128.41,102.65,149.010042518387,29.07,14.72,65.46,12.57,0
2007-09-04,1.9528,130.58,104.16,151.523307536774,29.91,15.48,61.11,19.37,0.32
2007-09-05,1.964,127.83,102.94,148.745482463226,29.08,13.76,60.13,21.14,0
2007-09-06,1.9545,128.54,103.91,150.200537536774,28.98,14.26,63.93,17.71,0.6
2007-09-10,1.9591,132.75,104.95,154.830232536774,29.31,12.65,53.65,23.8,0
2007-09-11,1.9304,132.46,106.84,154.168847536774,29.04,12.62,54.75,20.03,0
2007-09-12,1.9125,132.37,107.43,154.896364981613,28.58,12.64,51.69,19.61,0
2007-09-13,1.8991,131.36,107.22,153.705869963226,29.15,13.97,49.41,19.99,0
2007-09-14,1.9031,133.09,108.17,156.153002536774,29.8,12.34,45.98,24.29,0
2007-09-17,1.9123,136.9,108.14,165.34625,31.25,13.41,58.1,24.17,0
2007-09-18,1.896,141.94,110.71,167.594954963226,31.46,14.03,56.03,22.63,0
2007-09-19,1.8639,142.58,110.86,173.745847573547,32.49,14.75,50.02,23.29,0.03
2007-09-20,1.8637,141.98,109.71,176.126817426453,34.97,16.53,42.63,22.68,0.01
2007-09-21,1.8618,140.58,110.17,171.827814926453,33.2,16.6,41.76,22.2,0
2007-09-24,1.8694,143.5,109.58,175.134739926453,36.7,16.73,41.27,21.41,0.01
2007-09-25,1.8656,144.83,110.86,176.060695073547,28.5,14.64,54,15.62,0
2007-09-26,1.8493,140.72,111.25,170.108230073547,28.27,12.59,54.94,15.35,0.06
2007-09-27,1.8409,142.03,111.25,170.372780036774,31.08,14.42,56.25,21.15,0
2007-09-28,1.8389,141.9,111.98,170.174352426453,32.62,16.18,56.07,20.03,0.3
2007-10-01,1.8225,149.1,113.93,178.375542573547,29.68,14.8,50.99,20.83,0
2007-10-02,1.8235,147.08,112.77,177.648015036774,29.87,13.21,50.01,25.71,0
2007-10-03,1.8274,147.24,111.87,179.698312573547,30.16,13.39,50.45,25.45,0
2007-10-04,1.8284,147.54,112.63,178.838499963226,31.4,13,47.49,25.68,0
2007-10-05,1.8092,149.38,113.45,181.21949,32.18,14.54,42.65,25.45,0
2007-10-08,1.8133,149.31,113.27,183.5343375,33.68,18.76,42.96,24.76,0.02
2007-10-09,1.8108,145.44,113.41,176.9204875,32.84,16.26,44.52,25.86,0
2007-10-10,1.8048,145.25,113.73,176.457509926453,33.15,16.31,37.69,27.74,0
2007-10-11,1.792,149.32,114.17,182.8729525,33.78,15.48,35.7,27.36,0
2007-10-15,1.8078,140.87,113.12,172.026242536774,32.01,19.57,55.03,18.63,0.29
2007-10-16,1.8242,140.29,111.98,169.512967426453,35.2,19.44,40.52,25,0
2007-10-17,1.8138,140.72,112.98,171.364857536774,36.3,20.87,48.33,22.11,5.24
2007-10-18,1.8071,139.81,114.67,165.875360018387,27.28,19.51,75.71,13.1,6.05
2007-10-19,1.7964,138.04,113.76,165.34625,25.3,18.05,79.96,13.45,4.15
2007-10-22,1.8206,136.32,112.64,163.428237536774,28.12,20.25,71.66,18.19,11.02
2007-10-23,1.8007,137.51,113.79,163.825062481613,24.24,17.6,77.16,7.22,3.48
2007-10-24,1.7969,136.13,113.6,163.362095,21.36,17.19,88.02,6.79,27.35
2007-10-25,1.7896,134.87,113.91,159.526059981613,22.46,16.83,87.5,6.38,6.61
2007-10-26,1.7752,137.01,116.18,160.650412463226,28.75,16.82,75.33,18.38,0.39
2007-10-29,1.7595,138.47,116.96,161.840907481613,32.64,18.68,67.8,26.77,1.12
2007-10-30,1.7552,137.53,117.4,161.245665018387,32.84,19.96,68.46,25.76,3.26
2007-10-31,1.744,138.1,118.63,160.518137481613,28.19,20.57,73.31,27.07,3.39
2007-11-01,1.746,139.9,117.56,162.171599981613,33.94,19.76,68.54,21.73,8.86
2007-11-05,1.7556,136.6,117.29,158.666257463226,26.75,16.43,80.88,16.91,12.25
2007-11-06,1.7325,138.3,118.52,159.658334963226,22.12,17.76,86.28,7.46,15.14
2007-11-07,1.74,140.3,118.57,159.327642463226,26.53,16.8,78.09,16.38,2.86
2007-11-08,1.7354,140.05,118.04,161.245665018387,25.67,18.2,81.66,14.2,6.54
2007-11-09,1.749,140.02,118.28,161.0472475,23.7,18.27,86.58,15.48,11.51
2007-11-12,1.774,137,115.75,161.0472475,24.71,17.37,83.96,13.28,16.79
2007-11-13,1.7682,138.73,116.97,162.171599981613,25.87,16.22,80.75,8.3,0.68
2007-11-14,1.7378,142.28,119.55,164.288029963226,27.45,16.79,80.01,16.25,2.42
2007-11-16,1.7414,141.52,118.3,165.213975018387,24.17,15.65,79.22,9.93,1.14
2007-11-19,1.7593,137.16,117.13,160.914972518387,26.6,17.52,77.16,18.29,9.28
2007-11-20,1.7647,139.26,116.9,164.486447481613,29.11,18.6,73.59,25.75,2.48
2007-11-21,1.7866,138.29,116.3,163.295952463226,29.63,16.26,67.4,29.49,0.07
2007-11-26,1.811,135.6,113.41,161.510214981613,27.45,18.79,79,20.44,15.55
2007-11-27,1.8501,134.74,112.69,161.7086325,29.29,18.26,74.16,25.48,2.48
2007-11-28,1.8018,140.73,115.21,166.404470036774,29.44,14.76,68.57,27.52,0
2007-11-29,1.7905,140.15,115.55,165.610799963226,28.09,13.79,71.59,21.59,2.36
2007-11-30,1.7837,141.19,115.53,166.602877463226,29.17,14.78,70,26.75,0.25
2007-12-03,1.7888,141.39,114.93,167.528822518387,32.18,17.83,62.07,26.11,0.2
2007-12-04,1.8233,142.74,113.68,168.454757481613,32.45,18.44,68.44,24.81,5.92
2007-12-05,1.7956,145.2,114.95,169.380702536774,27.41,20.93,75.09,20.9,4.92
2007-12-06,1.7873,142.93,116.52,166.536745018387,30.05,20.08,76.25,19.32,2.83
2007-12-07,1.7616,146.25,117.85,168.9838675,29.4,19.68,78.78,17.72,7.79
2007-12-10,1.762,146.2,117.51,172.224649963226,28.31,19.85,79.61,19.94,11.16
2007-12-11,1.765,148.17,117.82,172.092385073547,27.39,19.39,79.82,23.56,2.32
2007-12-12,1.7624,148.36,117.02,173.018320036774,29.56,18.81,79.29,21.63,7.89
2007-12-13,1.7746,146.42,116.16,172.158507426453,26.95,17.85,83.21,18.54,17.8
2007-12-14,1.7959,145.86,115.22,172.9521775,25.7,17.26,83.25,10.02,11.45
2007-12-17,1.8123,145.88,114.69,172.224649963226,28.87,17.55,72.9,27.62,0.52
2007-12-18,1.8091,146.78,114.71,173.745847573547,29.08,16.58,72.36,28.14,1.79
2007-12-19,1.8019,149.33,115.19,177.912565,25.05,17.8,85.31,10.57,38.96
2007-12-20,1.8032,148.39,114.94,176.854344963226,24.74,18.64,84.68,8.5,5.57
2007-12-21,1.7966,148.2,115.72,177.515729963226,23.05,17.81,85.53,12.94,4.77
