"Date","Price_Arabica","Price_Robusta","Close_USD_60kg"
2014-06-17,173.34,103.96,223.614272536774
2014-06-18,173.87,105.85,220.5718975
2014-06-20,177.58,106.34,229.1699025
2014-06-23,180.09,107.75,231.617035073547
2014-06-24,179.43,107.43,230.360387426453
2014-06-25,184.23,108.67,238.032457463226
2014-06-26,181.87,109.39,236.511280036774
2014-06-27,176.69,110.21,225.466142463226
2014-06-30,181.63,107.21,228.83921
2014-07-01,171.83,107.91,222.622195036774
2014-07-02,171.51,107.38,226.259812536774
2014-07-07,174.29,107.36,223.54813
2014-07-08,175.07,109.63,225.135449963226
2014-07-09,175.35,108.9,225.135449963226
2014-07-10,167.26,108.43,211.9738925
2014-07-11,163.95,107.14,210.254287463226
2014-07-14,167.11,107.33,214.685575036774
2014-07-15,165.64,108.23,210.849529926453
2014-07-16,165.39,107.14,212.106177573547
2014-07-17,166.83,106.69,213.891904963226
2014-07-18,173.62,108.33,225.796834963226
2014-07-21,174.03,108.66,227.053462426453
2014-07-22,171.63,109.85,222.622195036774
2014-07-23,178.42,109.51,233.601190073547
2014-07-24,180.12,110.8,235.849895036774
2014-07-25,178.66,110.55,236.974237426453
2014-07-28,181.4,111.03,239.553655073547
2014-07-29,180.9,110.65,239.024534963226
2014-07-30,185.06,111.6,241.405525
2014-07-31,190.26,110.97,258.006292536774
2014-08-01,205.53,113.05,254.434817573547
2014-08-04,194.2,110.73,251.987685
2014-08-05,191.4,109,250.532629926453
2014-08-06,195.97,109.49,252.450662573547
2014-08-07,188.77,107.47,243.38968
2014-08-08,182.46,107.26,239.222962573547
2014-08-11,194.23,108.58,250.201937426453
2014-08-12,188.47,107.94,244.183350073547
2014-08-13,188.41,109.24,245.0431425
2014-08-14,191.55,108.37,243.521965073547
2014-08-15,195.15,108.75,249.6728375
2014-08-18,193.46,108.23,249.871244926453
2014-08-19,185.24,107.2,241.008689963226
2014-08-20,185.99,107.95,243.521965073547
2014-08-21,186.6,108.77,243.0589875
2014-08-22,185.17,109.96,240.215040073547
2014-08-25,187.15,108.84,241.7362175
2014-08-26,197.9,110.56,255.426895073547
2014-08-27,203.09,112.13,254.500939926453
2014-08-28,204.12,113.49,257.477172426453
2014-08-29,203.18,112.96,258.9322275
2014-09-02,205.77,114.63,270.440322463226
2014-09-03,200.67,113.8,260.982525036774
2014-09-04,199.77,112.96,261.180932463226
2014-09-05,199.27,112.01,255.096202573547
2014-09-08,188.57,109.79,250.863322426453
2014-09-09,186.95,110.94,248.813045073547
2014-09-10,177.56,108.95,234.13029
2014-09-11,184.11,106.81,238.826127536774
2014-09-12,181.35,105.02,237.635622426453
2014-09-15,179.01,105.2,234.527125036774
2014-09-16,182.16,107.95,238.892270073547
2014-09-17,180.11,106.69,238.958392426453
2014-09-19,173.63,104.04,235.45306
2014-09-22,174.42,103.25,237.304929926453
2014-09-23,176.65,103.6,239.289084926453
2014-09-24,182.21,104.85,250.135815073547
2014-09-25,172.57,102.09,241.140975036774
2014-09-26,183.9,103.91,246.101362536774
2014-09-29,187.53,102.38,252.9797625
2014-09-30,192.2,103.45,255.757587573547
2014-10-01,193.08,104.44,265.083099926453
2014-10-02,199.76,105.31,275.929830073547
2014-10-03,202.67,105.31,273.152005
2014-10-06,210.06,109.52,292.067620036774
2014-10-07,211.42,110.4,286.181297573547
2014-10-08,211.7,111.45,283.668022463226
2014-10-09,214.01,110.48,293.191962426453
2014-10-10,209.7,110.99,291.538499926453
2014-10-13,210.59,112.31,288.496145073547
2014-10-14,211.36,111.04,293.522654926453
2014-10-15,204.63,109.65,285.71832
2014-10-16,205.91,108.08,287.173375073547
2014-10-17,202.46,110.81,278.641492426453
2014-10-20,191.57,104.93,263.760329926453
2014-10-21,186.75,106.35,264.024900073547
2014-10-22,184.69,106.32,252.781355073547
2014-10-23,182.23,104.18,255.691445036774
2014-10-24,181.17,105.94,253.310455
2014-10-27,176.87,104.28,252.516784926453
2014-10-28,181.49,106.56,254.434817573547
2014-10-29,178.02,107.5,250.797200073547
2014-10-30,181.96,109.71,248.151660073547
2014-10-31,179.17,106.28,248.68076
2014-11-03,174.1,106.29,245.836812573547
2014-11-04,176.47,106.82,248.945309963226
2014-11-05,175.68,107.37,246.3659125
2014-11-06,172.76,105.98,243.0589875
2014-11-07,175.79,106.22,241.273239926453
2014-11-10,175.91,106.28,239.950469926453
2014-11-11,176.97,107.38,244.117207536774
2014-11-12,177.34,106.88,243.918779926453
2014-11-13,179.08,106.94,249.6728375
2014-11-14,184.29,107.83,253.97184
2014-11-17,177.83,107.94,248.019375
2014-11-18,180.78,107.98,252.781355073547
2014-11-19,192.22,109.01,261.710052573547
2014-11-20,184.29,109.56,248.283924963226
2014-11-21,185.58,112.45,250.863322426453
2014-11-24,187.86,109.45,250.863322426453
2014-11-25,189.19,111.33,256.9480725
2014-11-26,187.07,113.07,255.955995
2014-11-28,174.72,109.83,246.895012426453
2014-12-01,178.4,109.38,250.466507573547
2014-12-02,178.39,106.72,241.140975036774
2014-12-03,182.67,108.59,241.471667536774
2014-12-04,177.71,108.76,240.148897536774
2014-12-05,174.81,106.76,236.908115073547
2014-12-08,171.28,105.72,234.196432536774
2014-12-09,175.31,106.46,237.371072463226
2014-12-10,173.44,103.83,234.857817536774
2014-12-11,170.74,101.17,232.013849926453
2014-12-12,170.32,103.1,228.83921
2014-12-15,169.12,101.94,234.990082426453
2014-12-16,165.33,101.31,233.733454963226
2014-12-17,166.95,103.76,225.995262573547
2014-12-18,172.79,104.22,229.699002426453
2014-12-19,173.08,104.46,231.087914963226
2014-12-22,171.73,102.94,227.714847426453
2014-12-23,167.05,100.85,226.19367
2014-12-26,168.21,101.12,223.019030073547
2014-12-29,169.32,100.96,218.455457426453
2014-12-30,171.05,102.65,217.992500036774
2015-01-02,167.38,99.57,213.032112536774
2015-01-05,169.14,99.98,222.357645073547
2015-01-06,173.92,102.65,231.352464926453
2015-01-07,174.72,104.05,231.550892536774
2015-01-08,184.98,105.92,233.998004926453
2015-01-09,187.16,107.73,238.164742536774
2015-01-12,187.15,107.89,233.7995975
2015-01-13,186.45,108.71,234.064147463226
2015-01-14,188.74,110.88,237.900192573547
2015-01-15,186.11,109.01,233.667312426453
2015-01-16,181.69,109.08,226.19367
2015-01-20,172.86,107.75,217.331115036774
2015-01-21,171.66,108.94,213.2966625
2015-01-22,170.98,108.89,211.577057463226
2015-01-23,171.49,109.4,214.883982463226
2015-01-26,170.93,109.72,214.090332573547
2015-01-27,174.66,111.47,222.489909963226
2015-01-28,177.06,111.79,221.828524963226
2015-01-29,170.89,108.99,211.6432
2015-01-30,165.9,107.62,214.156454926453
2015-02-02,168.1,106.92,214.883982463226
2015-02-03,164.33,107.36,212.6352775
2015-02-04,170.75,108.34,218.124764926453
2015-02-05,173.27,108.2,217.9263575
2015-02-06,174.21,107.81,220.704182573547
2015-02-09,173.96,107.63,221.696260073547
2015-02-10,163.83,107.47,210.849529926453
2015-02-11,165.51,106.59,210.915672463226
2015-02-12,170.42,109.24,217.661807536774
2015-02-13,172.07,109.41,215.876059963226
2015-02-18,160.11,107.42,202.119260036774
2015-02-19,157.53,105.87,197.357279963226
2015-02-20,161.05,106.66,196.629752426453
2015-02-23,156.81,105.81,191.074122463226
2015-02-24,157.41,104.84,192.264627573547
2015-02-25,150.9,101.96,184.8571075
2015-02-26,149.58,101.27,180.624247536774
2015-02-27,151.26,101.86,180.8887975
2015-03-02,149.47,101.33,178.706235073547
2015-03-03,145.71,101.24,166.9997125
2015-03-04,144.83,98.36,177.317322536774
2015-03-05,142.45,98.39,174.010397536774
2015-03-06,144.93,98.51,180.558105
2015-03-09,139.37,98.77,176.788202426453
2015-03-10,138.08,99.39,174.208804963226
2015-03-11,137.3,97.96,169.843659926453
2015-03-12,136.98,95.56,170.438922573547
2015-03-13,132.44,91.64,167.264262463226
2015-03-16,142.48,92.01,178.441664926453
2015-03-17,142.47,94.33,177.185037463226
2015-03-18,145.59,95.35,180.2274125
2015-03-19,146.4,93.97,185.1878
2015-03-20,145.45,94.99,189.619087573547
2015-03-23,145.2,96.76,187.634932573547
2015-03-24,144.76,97.71,181.616325036774
2015-03-25,143.44,96.11,185.121657463226
2015-03-26,143.94,97.44,185.5184925
2015-03-27,141.71,95.46,182.806809963226
2015-03-30,137.07,94.92,175.068617573547
2015-03-31,139.23,94.61,175.796124926453
2015-04-01,142.36,95.24,178.375542573547
2015-04-02,148.35,96.99,186.378284926453
2015-04-06,150.45,96.38,193.388969963226
2015-04-07,147.71,97.87,187.767197463226
2015-04-08,145.79,97.99,179.499884963226
2015-04-09,144.19,96.53,181.814732463226
2015-04-10,142.1,96.19,178.706235073547
2015-04-13,140.72,94.16,176.9204875
2015-04-14,144.54,96.17,178.044850073547
2015-04-15,146.67,96.57,179.632170036774
2015-04-16,149.57,97.87,184.658700073547
2015-04-17,148.63,97.62,183.468194963226
2015-04-20,149.73,97.79,183.468194963226
2015-04-22,151.55,98.22,188.362439926453
2015-04-23,151.41,99.37,185.783042463226
2015-04-24,149.7,99.46,186.708977426453
2015-04-27,143.46,99.23,180.029005073547
2015-04-28,145,97.73,182.740667426453
2015-04-29,144.38,97.01,183.005237573547
2015-04-30,144.75,97.74,180.624247536774
2015-05-04,139.4,94.97,174.407232573547
2015-05-05,140.86,95.3,175.333167536774
2015-05-06,138.02,94.92,169.380702536774
2015-05-07,139.54,94.42,173.084462573547
2015-05-08,144.42,97.56,175.796124926453
2015-05-11,140,95,176.391387573547
2015-05-12,141.3,96.44,177.912565
2015-05-13,140.43,95.94,177.780279926453
2015-05-14,142.01,97.16,179.433742426453
2015-05-15,143.05,96.54,181.484039963226
2015-05-18,144.52,96.96,187.370362426453
2015-05-19,141.92,95.99,184.989392573547
2015-05-20,142.35,97.83,179.89672
2015-05-21,136.68,95.6,169.909802463226
2015-05-22,134.28,94.16,167.925647463226
2015-05-26,127.6,90.97,164.089622536774
2015-05-27,129.88,92.07,164.684865
2015-05-28,129.65,92,165.544667518387
2015-05-29,129.06,90.8,166.867437518387
2015-06-01,134.66,92.32,171.695550036774
2015-06-02,139.62,94.33,175.531574963226
2015-06-03,139.99,95.58,177.648015036774
2015-06-05,138.71,93.03,178.706235073547
2015-06-08,139.7,96.29,180.624247536774
2015-06-09,140.37,97.26,181.682467573547
2015-06-10,139.64,95.96,180.491962463226
2015-06-11,136.16,94.73,174.60564
2015-06-12,137.97,97.1,174.671782536774
2015-06-15,133.43,95.84,169.050010036774
2015-06-16,137.1,95.56,171.100307573547
2015-06-17,134.45,98.27,167.528822518387
2015-06-18,135.61,98.53,170.240494963226
2015-06-19,132.56,97.2,168.190207518387
2015-06-22,134.96,98.37,172.423077573547
2015-06-23,133.31,98.71,168.917724963226
2015-06-24,135.95,99.59,176.325245036774
2015-06-25,135.74,98.26,176.391387573547
2015-06-26,134.85,98.81,174.208804963226
2015-06-29,134.32,98.38,173.018320036774
2015-06-30,134.16,98.93,172.819892426453
2015-07-01,131.03,96.99,165.478524981613
2015-07-02,131.32,98.98,166.139909981613
2015-07-06,128.19,96.63,163.097545036774
2015-07-07,127.72,95.02,162.568435018387
2015-07-08,127.44,95.79,162.899127518387
2015-07-09,127.55,96.28,162.3700175
2015-07-10,130,97.28,162.634567463226
2015-07-13,132.76,98.7,167.462679981613
2015-07-14,134.58,98.08,171.761692573547
2015-07-15,133.29,97.8,169.31456
2015-07-16,132.23,96.38,168.587032463226
2015-07-17,130.61,94.25,167.99179
2015-07-20,128.67,94.64,166.470602481613
2015-07-21,130,96.44,163.825062481613
2015-07-22,127.82,94.23,165.412392536774
2015-07-23,124.71,93.53,160.782697536774
2015-07-24,123.8,92.75,161.7086325
2015-07-27,123.32,92.69,159.261510018387
2015-07-28,122.72,92.97,159.0630925
2015-07-29,126.58,93.37,161.576357518387
2015-07-30,126.81,92.61,165.213975018387
2015-07-31,127.38,91.78,165.6769425
2015-08-03,125.35,91.64,163.957337463226
2015-08-04,126.43,92.04,165.213975018387
2015-08-05,125.53,91.37,166.536745018387
2015-08-06,125.61,91.35,164.3541725
2015-08-07,128.67,92.24,169.050010036774
2015-08-10,133.98,93.76,176.589795
2015-08-11,136.64,94.26,181.484039963226
2015-08-12,134.11,95,174.407232573547
2015-08-13,135.86,93.87,181.285632536774
2015-08-14,138.57,94.91,181.880875
2015-08-17,138.41,94.64,178.2432575
2015-08-18,137.7,95.38,178.970785036774
2015-08-19,133.37,95.02,173.481277426453
2015-08-20,133.8,95.17,168.851592518387
2015-08-21,128.6,93.21,161.245665018387
2015-08-24,122.95,90.43,155.425475
2015-08-25,121.69,89.73,154.830232536774
2015-08-26,122.39,89.39,157.012794963226
2015-08-27,125.89,91.64,160.121312536774
2015-08-28,122.98,91.6,159.327642463226
2015-08-31,122.5,90.66,159.459927536774
2015-09-01,121.32,89.34,154.830232536774
2015-09-02,119.4,87.7,151.721714963226
2015-09-03,120.4,89.13,153.705869963226
2015-09-04,117.75,87.14,153.242902481613
2015-09-08,117.02,86.35,155.690024963226
2015-09-09,119.14,88.84,155.822310036774
2015-09-10,114.12,87.01,149.539152536774
2015-09-11,114.16,86.71,149.935977481613
2015-09-14,120.18,88.23,154.76409
2015-09-15,116.95,87.85,152.779935
2015-09-16,118.83,88.64,150.531230036774
2015-09-17,118.36,88.12,150.134395
2015-09-18,115.51,85.15,149.935977481613
2015-09-21,113.96,85.95,155.0947825
2015-09-22,111.71,84.67,152.713792463226
2015-09-23,112.21,83.93,153.705869963226
2015-09-24,116.72,86.96,156.483695036774
2015-09-25,120.11,88.9,162.303874963226
2015-09-28,114.18,86.32,157.608047518387
2015-09-29,117.11,87.38,159.856752481613
2015-09-30,119,88.8,160.518137481613
2015-10-01,119.28,88.84,159.7244775
2015-10-02,121.41,90.45,164.420315036774
2015-10-05,125.02,91.69,168.719317536774
2015-10-06,126.05,92.8,169.446845073547
2015-10-07,122.22,91.6,166.735162536774
2015-10-08,126.34,93.63,169.909802463226
2015-10-09,130.38,95.88,174.076540073547
2015-10-13,128.42,92.57,177.714157573547
2015-10-14,130.65,94.85,178.110972426453
2015-10-15,131.79,95.65,176.854344963226
2015-10-16,124.99,94.44,166.470602481613
2015-10-19,121.95,94.15,163.891205018387
2015-10-20,121.2,93.46,165.0155575
2015-10-21,119.04,93.14,160.05517
2015-10-22,119.52,94.27,158.533982481613
2015-10-23,120.31,95.5,156.682102463226
2015-10-26,118.53,94.87,155.160925036774
2015-10-27,119.35,95.32,155.160925036774
2015-10-28,119.47,94.29,157.541904981613
2015-10-29,121.51,96.64,159.129235036774
2015-10-30,122.15,96.76,159.989027463226
2015-11-03,124.79,99.43,159.0630925
2015-11-04,124.88,98.59,159.393785
2015-11-05,125.47,99.27,159.922895018387
2015-11-06,123.37,99.25,155.7561675
2015-11-09,123.54,98.37,155.7561675
2015-11-10,123.65,98.82,153.838155036774
2015-11-11,124.44,99.59,154.499540036774
2015-11-12,123.69,99.83,152.515385036774
2015-11-13,119.65,97.96,148.348657518387
2015-11-16,121.43,98.58,151.258747481613
2015-11-17,120.86,98.38,151.1264725
2015-11-18,122.3,99.14,149.1423175
2015-11-19,125.87,100.14,158.600125018387
2015-11-20,129.58,101.36,161.245665018387
2015-11-23,126.06,100.24,158.666257463226
2015-11-24,128.21,101.31,161.973182463226
2015-11-25,126.78,100.31,162.568435018387
2015-11-27,124.46,99.16,160.05517
2015-11-30,119.83,96.75,154.631815018387
2015-12-01,120.01,97.2,154.962507518387
2015-12-02,121.41,98.14,155.822310036774
2015-12-03,126.52,100.87,161.444082536774
2015-12-04,129.6,101.56,164.02348
2015-12-07,127.54,100.56,162.237742518387
2015-12-08,126.03,99.7,161.7086325
2015-12-09,129.17,101.65,163.825062481613
2015-12-10,126.97,100.02,162.237742518387
2015-12-11,123.33,98.28,156.219134981613
2015-12-14,122.34,97.47,155.0947825
2015-12-15,121.64,97.36,152.978352518387
2015-12-16,121.7,96.69,156.219134981613
2015-12-17,122.44,97.63,155.822310036774
2015-12-18,121.8,96.05,156.682102463226
2015-12-21,119.54,94.37,155.425475
2015-12-22,121.41,95.37,157.608047518387
2015-12-23,122.8,96.55,159.989027463226
2015-12-28,124.5,97.43,157.608047518387
2015-12-29,124.83,97.46,160.650412463226
2015-12-30,125.17,95.59,163.560512518387
2016-01-04,122.74,95.4,163.891205018387
2016-01-05,126.32,96.54,162.70071
2016-01-06,123.81,95.96,158.666257463226
2016-01-07,122.73,94.63,156.682102463226
2016-01-08,124.59,95.94,157.40963
2016-01-11,119.37,94.66,151.391022463226
2016-01-12,119.75,94.78,151.258747481613
2016-01-13,122.55,97.36,151.854000036774
2016-01-14,119.86,96.41,153.309045018387
2016-01-15,118.55,95.36,151.986275018387
2016-01-19,119.46,95.59,152.978352518387
2016-01-20,115.46,94.58,147.621129981613
2016-01-21,117.54,94.06,151.324890018387
2016-01-22,120.35,96.33,153.44132
2016-01-25,120.74,96.1,154.036562463226
2016-01-26,122.34,97.5,154.367254963226
2016-01-27,122.03,97.53,156.351409963226
2016-01-28,122.97,97.61,157.608047518387
2016-01-29,123.53,98.76,153.904287481613
2016-02-01,124.09,99.67,155.7561675
2016-02-02,125.35,99.76,158.533982481613
2016-02-03,126.72,100.86,160.782697536774
2016-02-04,128.37,102.9,162.965259963226
2016-02-05,126.97,102.63,159.261510018387
2016-02-10,122.56,100.39,151.7878575
2016-02-11,121.25,100.57,149.47301
2016-02-12,122.87,100.85,152.846077536774
2016-02-16,120.38,98.59,151.986275018387
2016-02-17,122.52,99.37,151.523307536774
2016-02-18,120.79,98.92,150.994197518387
2016-02-19,121.7,98.7,153.1106275
2016-02-22,125.44,100.16,158.533982481613
2016-02-23,124.93,99.29,155.822310036774
2016-02-24,121.92,96.95,152.184692536774
2016-02-25,123.22,95.01,151.655582518387
2016-02-26,121.41,93.91,149.47301
2016-02-29,120.27,93.56,149.010042518387
2016-03-01,121.03,94.43,148.811625
2016-03-02,122.76,95.32,149.935977481613
2016-03-03,125.77,96.58,152.912209981613
2016-03-04,127.1,95.08,157.145080036774
2016-03-07,127.3,93.99,156.946662518387
2016-03-08,128.75,95.19,158.996949963226
2016-03-09,131.58,95.83,159.856752481613
2016-03-10,132.61,97.86,159.526059981613
2016-03-11,136.15,99.45,164.552590018387
2016-03-14,135.3,98.02,166.139909981613
2016-03-15,132.17,94.95,164.155754981613
2016-03-16,134.48,95.39,168.520900018387
2016-03-17,139.67,99.16,174.60564
2016-03-18,141.39,101.2,177.052772573547
2016-03-21,138.34,100.08,174.010397536774
2016-03-22,140.74,102.19,178.110972426453
2016-03-23,134.95,100.33,173.415155073547
2016-03-24,134.39,99.5,168.719317536774
2016-03-28,135.78,102.15,170.042087536774
2016-03-29,135.02,102.42,168.587032463226
2016-03-30,134.31,103.37,167.99179
2016-03-31,135.18,104.09,168.587032463226
2016-04-01,135.91,104.91,168.3224825
2016-04-04,131.49,104.17,162.436160036774
2016-04-05,128.79,102.33,159.922895018387
2016-04-06,129.33,104.15,160.716555
2016-04-07,128.25,103.59,158.467850036774
2016-04-08,130.98,105.32,159.327642463226
2016-04-11,134.67,107.76,163.163677481613
2016-04-12,133.69,107.99,164.817139981613
2016-04-13,132.92,108.4,161.0472475
2016-04-14,133.79,108.13,162.899127518387
2016-04-15,132.3,107.83,162.634567463226
2016-04-18,130.52,105.36,164.02348
2016-04-19,132.48,107.43,166.470602481613
2016-04-20,132.56,107.45,168.190207518387
2016-04-22,128.62,106.98,162.3700175
2016-04-25,129.77,107.55,162.832984981613
2016-04-26,131.46,108.54,165.6769425
2016-04-27,129.69,108.4,160.121312536774
2016-04-28,129.79,109.16,159.261510018387
2016-04-29,130.9,110.86,159.856752481613
2016-05-02,129.39,108.77,157.541904981613
2016-05-03,127.33,106.26,156.880519981613
2016-05-04,128.2,108.58,157.541904981613
2016-05-05,128.36,108.35,159.922895018387
2016-05-06,131.6,109.72,163.295952463226
2016-05-09,131.64,109.58,165.544667518387
2016-05-10,134.18,111.38,167.859515018387
2016-05-11,135.36,112.86,169.182285018387
2016-05-12,135.18,112.45,169.579109963226
2016-05-13,133.02,110.5,170.372780036774
2016-05-16,135.91,111.47,175.531574963226
2016-05-17,136.34,111.63,174.407232573547
2016-05-18,131.85,108.7,171.034165036774
2016-05-19,128.55,108.77,163.957337463226
2016-05-20,127.85,109.76,164.949414963226
2016-05-23,127.08,108.03,161.576357518387
2016-05-24,126.85,107.66,161.113390036774
2016-05-25,125.82,107.78,160.584280018387
2016-05-27,125.92,107.62,160.452005036774
2016-05-31,126.36,107.46,160.782697536774
2016-06-01,127.52,108.39,161.245665018387
2016-06-02,128.55,108.24,162.70071
2016-06-03,132.48,109.85,168.124064981613
2016-06-06,136.61,110.92,174.208804963226
2016-06-07,139.19,112.88,174.870189963226
2016-06-08,144.82,115.56,184.724822426453
2016-06-09,140.01,114.89,177.185037463226
2016-06-10,140.92,113.64,181.153347463226
2016-06-13,140.28,112.02,181.616325036774
2016-06-14,139.35,111.95,178.706235073547
2016-06-15,142.18,112.36,182.806809963226
2016-06-16,142.65,112.28,184.526415
2016-06-17,144.06,113.88,186.1798775
2016-06-20,141.88,115.65,184.526415
2016-06-21,142.98,114.59,183.203645
2016-06-22,144.97,116.65,181.153347463226
2016-06-23,148.29,118.02,184.1957225
2016-06-24,144.56,116.32,177.714157573547
2016-06-27,143.82,116.34,177.912565
2016-06-28,149.27,119.65,183.732744926453
2016-06-29,154,122.86,188.957702573547
2016-06-30,155.7,124.22,190.611165073547
2016-07-01,155.45,123.65,191.603242573547
2016-07-05,151.74,121.26,190.743429963226
2016-07-06,148.26,119.96,187.767197463226
2016-07-07,148.4,120.38,185.783042463226
2016-07-08,151.69,123.08,188.8254175
2016-07-11,154.16,122.22,195.703817463226
2016-07-12,153.74,124.06,193.058277463226
2016-07-13,154.85,124.67,193.388969963226
2016-07-14,156.83,125.93,198.812335036774
2016-07-15,154.85,126.82,192.727584963226
2016-07-18,154.88,126.52,195.505410036774
2016-07-19,153.9,126.62,191.338672426453
2016-07-20,154.32,127.35,194.44719
2016-07-21,153.03,126.12,194.248782573547
2016-07-22,148.91,127.29,187.701054926453
2016-07-25,147.32,126.12,186.642855073547
2016-07-26,148.95,127.49,187.304240073547
2016-07-27,148.74,128.2,186.775119963226
2016-07-28,148.65,127.68,188.031747426453
2016-07-29,152.58,129.93,193.388969963226
2016-08-01,149.7,128.35,189.751352463226
2016-08-02,149.95,128.98,186.8412625
2016-08-03,150.31,130.1,185.716899926453
2016-08-04,150.65,131.76,187.965625073547
2016-08-05,153.11,133.1,188.494725
2016-08-08,152.83,133.28,186.642855073547
2016-08-09,151.74,134.28,186.642855073547
2016-08-10,150.98,135.1,183.402052426453
2016-08-11,148.56,135.1,182.145424963226
2016-08-12,147.83,132.54,181.021082573547
2016-08-15,147.49,133.03,181.153347463226
2016-08-16,147.08,133.02,181.748589926453
2016-08-17,145.92,131.84,178.640092536774
2016-08-18,145.85,130.85,182.740667426453
2016-08-19,148.08,132.58,183.600480036774
2016-08-22,150.02,132.42,190.611165073547
2016-08-23,150.87,131.26,192.198485036774
2016-08-24,146.37,131.2,188.031747426453
2016-08-25,149.04,132.02,189.817495
2016-08-26,147.55,129.25,190.346594926453
2016-08-29,149.46,131.35,190.47888
2016-08-30,150.76,130.36,191.4709575
2016-08-31,150.93,130.97,192.992134926453
2016-09-01,154.25,130.22,198.547785073547
2016-09-02,153.87,130.79,198.547785073547
2016-09-06,155.38,132.95,201.656282463226
2016-09-08,156.14,132.17,203.309744963226
2016-09-09,152.37,131.07,198.349357463226
2016-09-12,153.1,132.49,198.018664963226
2016-09-13,150.41,129.15,194.910167573547
2016-09-14,149.53,128.41,195.505410036774
2016-09-15,152.13,130.35,195.240860073547
2016-09-16,153.49,133.16,194.579475073547
2016-09-19,155.27,133.11,200.399655
2016-09-20,158.13,134.85,205.690735
2016-09-21,158.62,137.09,207.079647536774
2016-09-22,158.65,137.66,205.3600425
2016-09-23,153.36,138.13,200.267369926453
2016-09-26,155.47,136.83,203.111337536774
2016-09-27,157.01,139.76,203.309744963226
2016-09-28,157.67,140.34,202.516095073547
2016-09-29,154.28,140.1,198.613907426453
2016-09-30,154.74,141.38,200.465797536774
2016-10-03,153.89,143.16,195.174717536774
2016-10-04,152.72,141.71,195.042432463226
2016-10-05,154.22,145.02,196.034509963226
2016-10-06,152.62,145.28,193.653519926453
2016-10-07,152.91,147.24,195.76996
2016-10-11,157.53,151.11,199.473720036774
2016-10-13,156.9,153.49,201.986974963226
2016-10-14,159,154.57,205.558449926453
2016-10-17,159.32,155.77,207.807175073547
2016-10-18,161.95,159.41,209.9897375
2016-10-19,161.71,161.63,208.799252573547
2016-10-20,161.73,165.26,206.219834926453
2016-10-21,161.02,165.22,206.484405073547
2016-10-24,164.18,168.67,208.865374926453
2016-10-25,169.47,170.24,217.595665
2016-10-26,168.32,169.13,216.537444963226
2016-10-27,169.77,169.11,217.992500036774
2016-10-28,169.03,167.21,218.918435
2016-10-31,168.07,169.21,217.132687426453
2016-11-01,166.32,165.69,213.561212463226
2016-11-03,169.2,166.89,219.116842426453
2016-11-04,176.14,169.68,226.656647573547
2016-11-07,180.26,170.46,230.624957573547
2016-11-08,177.08,171.66,221.563975
2016-11-09,175.03,169.84,225.003185073547
2016-11-10,167.29,162.84,214.090332573547
2016-11-14,163.69,160.5,214.024190036774
2016-11-16,164.74,160.7,213.2966625
2016-11-17,165.14,160.61,210.717265036774
2016-11-18,167.8,158.64,208.799252573547
2016-11-21,165.89,154.99,209.857452426453
2016-11-22,166.76,152.33,208.0055825
2016-11-23,162.52,142.98,204.566372426453
2016-11-25,161.08,137.75,201.457875036774
2016-11-28,162.32,139.93,202.38381
2016-11-29,158.88,139.25,198.283214926453
2016-11-30,158.13,140.97,195.108575
2016-12-01,151.62,137.06,187.568790036774
2016-12-02,152.48,138.13,186.775119963226
2016-12-05,152.19,139.19,185.452349963226
2016-12-06,152.29,141.44,182.476117463226
2016-12-07,149.73,141.56,182.409974926453
2016-12-08,151.15,144.67,182.013160073547
2016-12-09,148.72,145.27,179.301477536774
2016-12-12,148.76,146.76,182.608402536774
2016-12-13,151.25,147.55,183.732744926453
2016-12-14,150.23,146.79,185.5184925
2016-12-15,147.46,145.64,182.939095036774
2016-12-16,145.38,143.46,182.806809963226
2016-12-19,148.11,144.37,186.775119963226
2016-12-20,150.2,145.44,190.280472573547
2016-12-21,151.07,147.44,191.206407536774
2016-12-22,150.06,148.66,183.997315073547
2016-12-23,149.87,150.11,180.095127426453
2016-12-27,146.35,149.83,177.515729963226
2016-12-28,147.05,150.04,176.589795
2016-12-29,149.48,151.78,179.169192463226
2017-01-03,145.01,151.01,181.748589926453
2017-01-04,152.62,153.15,187.568790036774
2017-01-05,156.78,154.33,190.1481875
2017-01-06,156.86,154.77,188.957702573547
2017-01-09,157.87,156.22,190.743429963226
2017-01-10,159.48,156.41,195.373124963226
2017-01-11,161.31,156.76,197.09273
2017-01-12,162.64,158.26,197.886400073547
2017-01-13,160.77,157.03,197.489565036774
2017-01-17,161.74,158.35,198.283214926453
2017-01-18,161.37,157.91,197.357279963226
2017-01-19,163.27,158.6,199.4075775
2017-01-20,165.31,157.98,202.648359963226
2017-01-23,167.48,155.11,205.558449926453
2017-01-24,166.63,154.96,201.524017573547
2017-01-25,168.31,154.35,202.251524926453
2017-01-26,167.28,151.57,200.333512463226
2017-01-27,168.96,152.89,201.590139926453
2017-01-30,168.08,154.21,199.936677426453
2017-01-31,165.16,150.64,197.820257536774
2017-02-01,165.97,149.76,198.613907426453
2017-02-02,164.47,150.25,193.058277463226
2017-02-03,165.21,150.26,193.4551125
2017-02-06,162.58,148.75,190.743429963226
2017-02-07,161.36,147.26,188.627010073547
2017-02-08,163.79,146.6,189.023824926453
