"Date","Temp_Max","Temp_Min","Humidity","Solar_Radiation","Precipitation_mm"
2011-05-13,23.5,14.66,81.18,13.37,0.02
2011-05-14,22.94,14,81.52,14.48,0
2011-05-15,23,14.35,87.35,14.19,4.52
2011-05-16,21.83,11.98,84.54,15.63,0.18
2011-05-17,20.89,11.76,81.98,17.12,0.05
2011-05-18,20.45,11.12,80.07,16.88,0.01
2011-05-19,20.92,11.29,83.26,11.79,0.11
2011-05-20,21.81,11.36,83.17,12.26,0.05
2011-05-21,21.74,12.34,82.6,16.15,0
2011-05-22,21.25,10.66,76.7,18.48,0
2011-05-23,21.3,10.49,75.82,17.1,0
2011-05-24,22.95,10.44,68.71,16.89,0
2011-05-25,22.88,9.67,77.65,17.52,0
2011-05-26,23.35,12.92,76.02,15.18,0
2011-05-27,22.21,13.88,83.25,13.66,0
2011-05-28,20.8,12.45,81.49,13.14,0
2011-05-29,21.47,10.5,80.83,11.82,0.04
2011-05-30,21.47,9.71,78.15,14.28,0.01
2011-05-31,22.57,9.94,82.88,15.44,0
2011-06-01,22.84,11.68,77.2,12.73,0
2011-06-02,23.24,11.89,76.82,14.37,0.01
2011-06-03,23.54,13.98,84.15,13.02,0
2011-06-04,22.38,11.05,80.27,16.07,0
2011-06-05,18.79,6.68,75.06,17.72,0
2011-06-06,20.77,7.75,84.86,16.99,0.06
2011-06-07,21.67,12.32,85.86,12.64,5.39
2011-06-08,20.25,8.98,71.04,17.05,1.55
2011-06-09,21.73,7.98,88.23,7.89,12.31
2011-06-10,20.4,13.93,89.06,5.01,0.26
2011-06-11,21.36,9.27,80.84,13.92,0
2011-06-12,21.94,9.88,80.47,14.65,0.11
2011-06-13,22.12,9.49,76.88,10.16,0.11
2011-06-14,21.39,8.59,79.49,15.65,0.01
2011-06-15,20.72,10.6,81.15,15.9,0.01
2011-06-16,20.43,9.46,78.02,13.25,0.01
2011-06-17,20.98,8.6,78.2,15.94,0.03
2011-06-18,22.1,11.46,66.16,16.88,0
2011-06-19,23.16,8.95,71.07,16.32,0
2011-06-20,23.07,10.71,80.9,16.19,0.07
2011-06-21,23.78,11.55,78.47,16.43,0
2011-06-22,24.3,11.28,80.94,16.2,0.01
2011-06-23,23.76,12.5,81.83,15.09,0.01
2011-06-24,23.53,11.87,79.62,16.13,0
2011-06-25,23.39,11.63,80.8,16.04,0.01
2011-06-26,22.79,11.89,82.99,14.71,0.62
2011-06-27,19.7,8.71,84.51,8.59,0.22
2011-06-28,19.98,4.67,68.58,16.86,0
2011-06-29,22.94,8.46,83.45,10.86,0.15
2011-06-30,23.51,10.85,82.52,14.53,0.01
2011-07-01,24.23,11.48,77.73,15.13,0.02
2011-07-02,24.19,11.46,75.98,16.03,0.01
2011-07-03,24.56,11.98,80.01,14.89,0
2011-07-04,23.04,12.86,84.18,10.55,0
2011-07-05,23.2,10.2,80.91,10.42,0.02
2011-07-06,22.85,10.69,76.53,14.07,0
2011-07-07,22.14,9.12,80.43,11.96,0.01
2011-07-08,20.29,7.87,74.43,16.02,0
2011-07-09,21.82,5.67,70.38,17.24,0
2011-07-10,21.37,8.49,81.38,16.86,0.21
2011-07-11,24.6,9.32,71.52,17.13,0
2011-07-12,24.52,9.12,68.03,16.13,0.01
2011-07-13,23.49,7.92,72.88,17.42,0
2011-07-14,24.29,10.75,68.26,17.37,0.01
2011-07-15,23.84,9.3,65.3,16.63,0.01
2011-07-16,24.39,8.13,66.27,17.69,0
2011-07-17,25.34,12.36,58.97,15.61,0.01
2011-07-18,25.39,13.14,66.65,14.94,0
2011-07-19,26.49,15.45,70.24,15.4,0
2011-07-20,26.31,14.16,75.97,16.12,0
2011-07-21,24.98,11.62,72.6,17.74,0
2011-07-22,26.46,12.38,70.67,16.5,0
2011-07-23,22.03,14.37,80.15,12.54,0.02
2011-07-24,22.57,12.46,73.56,14.49,0.01
2011-07-25,24.04,9.79,73.59,11.18,0.01
2011-07-26,22.96,10.63,72.42,10.11,0
2011-07-27,23.51,9.19,70.47,17.05,0
2011-07-28,23.72,9.35,72.2,17.41,0
2011-07-29,25.58,11.27,72.85,15.21,0
2011-07-30,26.47,12.12,72.95,15.91,0.01
2011-07-31,27.13,13.31,70.66,16.12,0
2011-08-01,28.01,13.01,67.47,16.11,0
2011-08-02,26.16,14.22,73.25,9.41,0.17
2011-08-03,20.17,11.87,80.19,11.24,5.3
2011-08-04,20.51,5.68,63.43,20.38,0
2011-08-05,24.99,3.5,67.25,18.83,0
2011-08-06,26.95,11.98,74.68,15.76,0.06
2011-08-07,29.31,14.42,66.15,19.13,0
2011-08-08,29.14,13.45,60.62,18.83,0
2011-08-09,28.83,15.39,60.51,16.87,0.02
2011-08-10,26.16,14.07,73.72,18.96,0.11
2011-08-11,25.65,11.69,69.4,19.31,0.01
2011-08-12,26.33,12.07,65.76,18.79,0.01
2011-08-13,28.75,11.28,54.21,20.91,0
2011-08-14,30.01,12.19,59.27,20.43,0
2011-08-15,27.88,13.85,69.18,17.98,0
2011-08-16,27.67,12.62,61.9,21.12,0
2011-08-17,28.53,10.35,53.06,20.8,0
2011-08-18,28.55,11.5,48,20.48,0
2011-08-19,29.2,11.44,53.43,20.15,0
2011-08-20,30.12,12.82,66.81,16.24,0.29
2011-08-21,24.81,13.87,72.05,12.98,0.11
2011-08-22,23.86,12.65,70.75,11.06,0.09
2011-08-23,27.6,13.96,69.89,18.09,0.17
2011-08-24,26.42,16.88,73.05,20.28,0.1
2011-08-25,28.1,14.15,66.05,18.22,0
2011-08-26,28.78,15.42,61.69,16.11,0.01
2011-08-27,28.9,15.04,65.46,19.71,0.01
2011-08-28,29.07,14.77,59.05,21.8,0
2011-08-29,30.03,13.59,51.71,22.58,0
2011-08-30,31.59,13.7,51.49,22.6,0
2011-08-31,29.9,13.67,58.77,15.71,0.93
2011-09-01,27.28,11.11,65.53,16.2,0.08
2011-09-02,24.77,8.87,58.9,23.19,0.01
2011-09-03,26.97,6.28,55.53,23.74,0.01
2011-09-04,28.59,7.86,50.48,24.07,0
2011-09-05,30.42,9.55,44.41,24.27,0
2011-09-06,32.05,13.17,38.83,23.5,0
2011-09-07,31.22,12.95,56.41,22.98,0
2011-09-08,31.88,12.18,45.03,21.05,0
2011-09-09,31.91,13.95,48.37,22.5,0
2011-09-10,32.01,14.1,55.76,18.69,0.03
2011-09-11,30,18.74,65.86,6.66,0.19
2011-09-12,28.24,16.9,63.62,15.31,0
2011-09-13,31.17,15.56,57.35,20.59,0.03
2011-09-14,28.87,16.87,62.65,15.59,0.12
2011-09-15,27.94,14.71,61.27,15.55,0
2011-09-16,26.83,14.44,59.69,15.9,0
2011-09-17,27.4,11.47,53.9,21.47,0
2011-09-18,28.26,12.21,54.49,24.47,0
2011-09-19,29,11.6,54.26,25.34,0
2011-09-20,29.18,10.23,46.5,22.98,0
2011-09-21,31.76,13.1,43.48,24.56,0.03
2011-09-22,32.17,16.9,49.8,24.12,0.08
2011-09-23,33.59,18.36,44.96,22.74,0.02
2011-09-24,29.64,17.19,55.58,11.22,0.3
2011-09-25,27.92,13.43,58.56,23.33,0.08
2011-09-26,29.65,11.79,51.83,25.18,0.01
2011-09-27,31.64,12.08,48.75,26,0
2011-09-28,32.05,15.93,46.44,23.77,0
2011-09-29,33.37,14.42,50.43,26.13,0
2011-09-30,34.35,15.75,44.45,26.62,0.04
2011-10-01,35.13,17.37,40.59,25.62,0
2011-10-02,30.28,18.51,60,20.63,15.69
2011-10-03,28.22,17.22,71.72,16.25,8.37
2011-10-04,29.51,14.3,61.17,24.23,0.06
2011-10-05,27.94,13.74,66.48,12.02,0.13
2011-10-06,28.04,15.76,71.24,20.51,0.38
2011-10-07,32.29,15.47,59.4,27.19,0
2011-10-08,31.56,16.11,60.59,23.68,0.03
2011-10-09,29.98,17.45,65.39,18.22,8.28
2011-10-10,29.23,19.33,70.78,19.97,0.13
2011-10-11,27.6,19.42,76.54,17.1,19.75
2011-10-12,30.48,18.05,71.94,19.17,2.2
2011-10-13,23.56,19.29,83.45,8.82,10.84
2011-10-14,24.92,18.99,88.03,4.52,24.29
2011-10-15,25.37,19.38,89.48,11.25,4.64
2011-10-16,27.09,19.88,85.53,15.26,11.98
2011-10-17,26.34,15.49,80.07,15,3.56
2011-10-18,26.97,13.43,69.21,18.72,1.2
2011-10-19,26.8,10.06,66.18,25.69,0.13
2011-10-20,26.2,12.74,66.01,22.02,0.01
2011-10-21,25.92,12.66,61.97,26.72,0
2011-10-22,22.43,13.63,74.86,5.63,1.33
2011-10-23,25.38,14.56,77.94,10.29,1.92
2011-10-24,28.31,15.48,72.11,19.46,2.55
2011-10-25,29.21,15.62,72.15,22.68,2.13
2011-10-26,28.83,18.08,74.39,21.49,1.06
2011-10-27,31.34,18.54,69.2,21.9,0.66
2011-10-28,32.15,18.4,65.94,25.65,0.01
2011-10-29,32.68,17.98,62.61,26.82,4.33
2011-10-30,26.82,19.85,78.2,14.77,4.95
2011-10-31,24.11,13.2,70.97,5.49,3.52
2011-11-01,25.6,11.91,63.02,23.83,0.31
2011-11-02,25.73,11.51,62.09,26.71,0.01
2011-11-03,27.24,10.88,61.63,27.17,0
2011-11-04,28.8,11.11,60.66,27.04,0.05
2011-11-05,30.86,13.08,58.58,28.64,0.01
2011-11-06,27.47,16.49,61.29,26.52,0.97
2011-11-07,26.9,17.02,70.37,15.29,9.68
2011-11-08,29.38,15.99,63.89,24.53,0.83
2011-11-09,29.97,17.73,61.65,23.98,0.17
2011-11-10,31.12,16.57,60.83,27.19,0.15
2011-11-11,30.97,19.22,62.79,23.34,0.81
2011-11-12,31.24,19.21,66.41,23.63,3.2
2011-11-13,27.56,18.54,73.9,18.41,6.41
2011-11-14,24.53,18.94,83.89,6.7,20.53
2011-11-15,24.53,17.52,85.25,6.65,27.12
2011-11-16,25.99,14.88,77.22,22.48,1.87
2011-11-17,26.51,15.01,74.95,23.66,0.49
2011-11-18,27.33,14.48,70.58,23.77,0.28
2011-11-19,26.59,14.44,71.56,15.73,0.6
2011-11-20,27.86,14.11,65.42,15.76,0.05
2011-11-21,28.26,15.93,70.35,19.98,0.69
2011-11-22,29.02,17.38,76.6,13.3,15.29
2011-11-23,27.93,18.6,75.63,24.94,11.12
2011-11-24,29.57,15.87,68.67,27.07,0.15
2011-11-25,30.27,15.79,68.92,25.15,0.02
2011-11-26,24.06,18.19,84.24,11.98,5.92
2011-11-27,23.83,17.09,85.16,12.04,7.51
2011-11-28,27.07,16.67,79.85,18.38,5.92
2011-11-29,27.08,16.53,76.43,16.91,5.45
2011-11-30,26.15,17.85,82.57,16.79,4.67
2011-12-01,28.89,17.74,76.13,25.49,3.26
2011-12-02,27.75,17.36,77.07,23.49,3.08
2011-12-03,26.1,14.95,73.08,18.47,0.43
2011-12-04,28.5,15.13,71.65,18.55,0.49
2011-12-05,29.44,17.71,72.82,23.43,0.1
2011-12-06,28.87,18.78,74.66,23.98,7.98
2011-12-07,25.41,18.99,84.4,15.17,11.9
2011-12-08,25.24,17.95,87.57,16.94,14.68
2011-12-09,24.18,19.38,89.34,7.87,30.09
2011-12-10,25.39,17.88,85.79,10.13,17.77
2011-12-11,27.12,15.28,75.22,23.88,0.47
2011-12-12,27.77,15.62,75.96,23.52,1.87
2011-12-13,27.04,18.47,80.77,25.78,6.41
2011-12-14,25.92,18.78,86.14,16.33,4.54
2011-12-15,23.96,18.2,88.22,10.76,6.37
2011-12-16,28.45,18.76,80.47,23.45,1.39
2011-12-17,28.71,16.61,76.3,24.88,1.5
2011-12-18,25.39,19.83,86.42,18.55,26.5
2011-12-19,25.91,18.56,81.84,19.71,1.18
2011-12-20,28.47,17.31,73.12,23.92,3
2011-12-21,29.13,19.43,69.87,25.46,5.04
2011-12-22,28.9,18.53,73.57,29.52,2.99
2011-12-23,28.31,17.19,76.57,24.94,0.27
2011-12-24,29.12,18.14,74.72,27.97,10.64
2011-12-25,28.56,20.11,80.86,24.76,2.43
2011-12-26,27.82,18.14,81.8,16.1,6.27
2011-12-27,23.53,17.53,85.51,15.77,2.56
2011-12-28,28.27,17.05,79.32,18.44,6.16
2011-12-29,26.67,17.46,81.36,22.01,6.05
2011-12-30,28.35,17.34,76.55,18.17,6.47
2011-12-31,24.04,19.29,88.4,9.37,19.93
2012-01-01,23.99,18.28,89.92,8.33,25.85
2012-01-02,26.55,17.55,86.83,11,19.52
2012-01-03,27.48,15.48,77.19,26.92,1.86
2012-01-04,28.48,17.94,68.14,29.46,2.16
2012-01-05,27.67,17.13,76.51,28.87,0.61
2012-01-06,24.28,17.02,83.66,16.77,5.94
2012-01-07,27.19,16.03,79.4,15.31,3
2012-01-08,26.15,18.18,84.87,14.63,23.03
2012-01-09,23.69,17.37,85.18,11.58,12.15
2012-01-10,21.23,16.41,89.73,7.19,27.85
2012-01-11,21.72,16.05,87.81,10.41,5.63
2012-01-12,24.64,15.46,83.76,16.71,1.26
2012-01-13,26.54,16.43,82.45,20.86,2.26
2012-01-14,26.48,17.99,85.04,18.93,14.56
2012-01-15,27.25,19.45,81.16,18.26,2.77
2012-01-16,26.39,18.53,80.88,20.9,12.86
2012-01-17,23.77,18.63,86.23,16.38,20.54
2012-01-18,24.39,18.95,81.51,20.02,9.04
2012-01-19,22.32,18.22,85.78,19.11,15.62
2012-01-20,24.1,15.94,81.63,16.41,0.23
2012-01-21,24.44,17.52,82.55,24.51,2.56
2012-01-22,25.62,18.03,80.54,26.57,0.44
2012-01-23,23.98,18.03,85.34,24.64,4.28
2012-01-24,26.54,17.14,80.85,24.82,0.73
2012-01-25,26.9,18.41,79.96,25.41,0.11
2012-01-26,25.92,18.17,83.91,21.76,2.33
2012-01-27,26.88,16.35,86.71,14.78,20.28
2012-01-28,26.59,16.81,86.63,15.72,6.82
2012-01-29,27.4,16.75,82.45,17.9,7.08
2012-01-30,27.24,14.27,76.53,23.69,0.95
2012-01-31,26.85,14.87,78.17,24,7.77
2012-02-01,26.23,17.61,81.74,22.43,6.43
2012-02-02,26.75,18.55,82.17,26.69,1.59
2012-02-03,27.81,17.65,79.09,26.89,0
2012-02-04,27.28,16.34,78.94,28.71,0.01
2012-02-05,27.64,15.53,73.12,29.25,0
2012-02-06,28.01,16.48,71.49,28.04,0
2012-02-07,30.23,19.16,69.57,28.86,1.58
2012-02-08,30.29,18.84,74.34,29.15,0.81
2012-02-09,28.78,18.99,79.13,25.92,5.52
2012-02-10,26.93,20.21,84.08,16.42,12.53
2012-02-11,24.67,19.44,89.97,13.35,10.84
2012-02-12,24.56,19.53,88.69,8.86,10.33
2012-02-13,23.87,18.77,86.7,9.26,11.15
2012-02-14,26.01,17.89,83.37,25.17,0.58
2012-02-15,27.02,16.97,81.16,25.96,0
2012-02-16,26.89,16.77,78.66,24.01,0
2012-02-17,26.63,17.23,80.17,20.02,1.16
2012-02-18,27.65,17.3,79.07,23.85,0.05
2012-02-19,24.63,17.72,83.94,16.32,0.03
2012-02-20,24.24,17.88,84.1,16.53,0.09
2012-02-21,22.27,17.39,85.83,23.57,0.09
2012-02-22,26.14,17.13,79.49,19.17,3.37
2012-02-23,26.18,18.37,85.58,17.11,3.09
2012-02-24,28.23,18.59,78.48,24.05,3.14
2012-02-25,27.89,20.02,81.1,23.05,0.53
2012-02-26,27.99,18.58,77.24,26.14,2.39
2012-02-27,28.52,20.13,75.45,25.74,2.4
2012-02-28,29.4,17.09,73.02,27.12,0.1
2012-02-29,29.95,17.19,71.39,28.11,0
2012-03-01,30.53,17.16,72.8,28.01,0.04
2012-03-02,30.58,18.58,71.66,26.76,0.8
2012-03-03,28.03,19.01,76.82,24.17,1.09
2012-03-04,26.55,17.57,78.07,20.49,0.04
2012-03-05,26.96,18.01,75.95,24.23,0
2012-03-06,28.34,17.42,74.89,26.15,0.13
2012-03-07,28.05,16.3,72.65,26.84,0.01
2012-03-08,27.83,17.71,71.66,24.22,0.06
2012-03-09,28.53,16.82,71.72,22.65,0.86
2012-03-10,24.17,18.36,84.67,16.04,2.8
2012-03-11,27.19,17.27,82.68,17.5,9.17
2012-03-12,27.86,18.1,80.89,22.62,2.36
2012-03-13,26.96,19.68,83.02,21.27,4.94
2012-03-14,28.24,19.04,80.84,20.64,1.87
2012-03-15,27.38,19.17,84.5,21.28,22.35
2012-03-16,24.19,18.77,88.26,15.92,6.84
2012-03-17,24.61,17.63,86.92,12.34,5.85
2012-03-18,25.39,15.3,75.99,22.81,0.02
2012-03-19,25.45,14.4,80.44,13.6,0.21
2012-03-20,26.65,16.46,82.06,16.16,0.04
2012-03-21,28.18,17.08,76.41,20.86,0.02
2012-03-22,28.29,18.17,77.57,20.36,0.99
2012-03-23,25.51,18.71,87.63,13.42,8.05
2012-03-24,26.16,17.84,83.72,15.09,3.58
2012-03-25,28.59,19.1,77.31,21.35,0.54
2012-03-26,29.07,17.73,76.37,23.8,0.17
2012-03-27,27.72,18.14,80.78,17.51,4.33
2012-03-28,26.64,17.95,87.17,14.61,7.36
2012-03-29,26.35,15.71,80.11,14.57,0.15
2012-03-30,26.13,17.5,80.5,16.83,5.4
2012-03-31,26.6,16.69,78,22.04,4.53
2012-04-01,26.47,15.71,77.88,21.63,0.8
2012-04-02,27.41,16.06,76.77,20.46,0.08
2012-04-03,27.65,16.51,77.77,15.12,0.01
2012-04-04,27.96,17.48,77.73,21.4,0.03
2012-04-05,29.69,16.81,71.78,22.4,0.19
2012-04-06,27.85,18.96,81.04,13.99,5.16
2012-04-07,27.79,18.28,79.68,19.32,0.43
2012-04-08,25.2,17.36,83.19,18.88,1.18
2012-04-09,26.25,17.35,82.47,17.79,3.8
2012-04-10,26.61,17.6,79.72,16.94,1.06
2012-04-11,27.42,17.08,77.47,17.59,0.13
2012-04-12,26.96,18.2,79.23,17.76,0
2012-04-13,27.52,18.28,76.9,19.68,0.78
2012-04-14,28.43,18.26,76.43,19.76,0.39
2012-04-15,29.07,18.02,78.37,17.74,3.37
2012-04-16,25.15,17.54,85.84,17.54,4.32
2012-04-17,27.62,15.7,77.55,15.64,0.31
2012-04-18,27.55,15.85,77.41,18.85,0
2012-04-19,27.5,16.36,71.95,19.99,0
2012-04-20,27.83,14.77,74.74,17.35,0.35
2012-04-21,27.02,18.85,80.9,12.53,9.56
2012-04-22,25.06,17.13,81.78,11.1,1.16
2012-04-23,26.95,14.89,77.67,13.59,0.25
2012-04-24,27.7,15.71,74.99,13.55,0.01
2012-04-25,28.67,15.99,74.54,19.67,0.01
2012-04-26,25.28,18.64,85.05,12.86,9.69
2012-04-27,27.13,18.75,82.5,10.58,1.1
2012-04-28,27.14,18.36,82.85,13.38,4.77
2012-04-29,24.86,19.11,90.88,7.01,8.49
2012-04-30,22.96,17.15,89.2,6.72,15.85
2012-05-01,21.89,10.74,80.39,16.91,1.84
2012-05-02,22.64,8.13,74.52,20.72,0.01
2012-05-03,24.55,11.47,77.69,20.33,0.02
2012-05-04,24.9,12.3,76.66,17.64,0.02
2012-05-05,24.79,13.9,76.43,18.76,0.01
2012-05-06,24.34,13.71,77.43,17.61,0.29
2012-05-07,24.91,14.48,71.82,18.29,0.09
2012-05-08,24.86,13.7,73.74,16.54,0
2012-05-09,24.14,13.38,74.07,17.25,0.03
2012-05-10,24.81,12.11,70.69,14.37,0
2012-05-11,26.65,14.07,65.99,17.01,0
2012-05-12,27.47,13.82,77.68,7.04,1.37
2012-05-13,23.25,16.29,85.9,10.83,1.05
2012-05-14,20.06,15.26,88.78,2.88,16.71
2012-05-15,19.19,13.5,89.12,4.24,5.27
2012-05-16,20.78,12.65,84.25,13.3,0.07
2012-05-17,22.35,11.79,80.22,14.61,0.01
2012-05-18,22.29,10.79,77.19,17.96,0
2012-05-19,22.04,11.72,76.29,16.51,0.01
2012-05-20,22.46,12.63,74.63,12.95,0.01
2012-05-21,22.67,11.88,76.14,14.59,0.03
2012-05-22,23.07,11.35,76.18,13.71,0.03
2012-05-23,23.49,11.88,73.91,15.29,0
2012-05-24,22.81,13.43,79.66,11.21,5.02
2012-05-25,24.14,13.41,83.29,11.53,5.33
2012-05-26,24.25,14.71,85.7,11.43,2.47
2012-05-27,25.04,13.01,81.13,15.21,0.07
2012-05-28,25.69,14.61,74.51,14.75,1.52
2012-05-29,26.66,15.25,69.23,16.36,0
2012-05-30,27.3,14.87,73.41,16.04,0.04
2012-05-31,26.92,14.06,75.5,15.77,0.05
2012-06-01,26.65,15.19,77.8,10.23,0.45
2012-06-02,26.86,14.69,75.32,14.37,0.04
2012-06-03,27.81,15.21,71.7,15.72,0.1
2012-06-04,27.98,14.35,73.24,16.06,3.31
2012-06-05,22.68,16.06,91.14,5.36,11.99
2012-06-06,21.05,16.53,91.53,9.21,4.6
2012-06-07,22.68,14.21,90.64,6.34,3.1
2012-06-08,21.6,12.87,89.34,8.75,6.15
2012-06-09,22.78,12.73,84,10.81,0.46
2012-06-10,24.06,13.28,79.32,15.03,0.02
2012-06-11,23.54,13.76,82.56,12.86,6.59
2012-06-12,24.53,13.7,76.09,14.83,0.06
2012-06-13,24.53,13.22,74.02,13.61,0.02
2012-06-14,24.2,12.23,70.12,13.72,0.01
2012-06-15,24.23,11.47,69.67,14.61,0
2012-06-16,23.53,10.81,70.82,15.63,0.02
2012-06-17,24.69,12.15,63.94,15.67,0
2012-06-18,25.32,10.21,73.58,14.57,0
2012-06-19,24.82,12.9,78.33,8.09,0.06
2012-06-20,23.52,15.68,86.47,4.09,25.43
2012-06-21,24.06,18.06,91.45,8.82,31.78
2012-06-22,23.51,14.56,90.22,10.06,2.98
2012-06-23,23,12.4,84.02,16.09,0.5
2012-06-24,22.8,12.76,82.37,7.14,0.37
2012-06-25,22.92,13.03,86.69,12.04,0.05
2012-06-26,22.4,12.65,80.19,13.34,0.01
2012-06-27,22.79,10.39,74.7,16.39,0
2012-06-28,22.54,12.39,82.06,12.51,0.05
2012-06-29,23.49,12.16,75.8,15.97,0
2012-06-30,23.97,12.88,70.22,15.8,0
2012-07-01,24.93,11.3,71.6,16.31,0.01
2012-07-02,24.74,11.3,72.38,16.59,0
2012-07-03,24.2,10.72,72.55,16.88,0.04
2012-07-04,23.64,9.59,72.66,16.63,0.02
2012-07-05,23.97,9.92,72.3,16.28,0.03
2012-07-06,24.03,9.75,75.83,16.91,0.01
2012-07-07,25.2,12.02,75.1,15.7,0
2012-07-08,21.91,10.44,82.18,9.69,1.13
2012-07-09,22.4,9.79,75.46,17.51,0.44
2012-07-10,22.36,8.93,74.78,17.03,0.02
2012-07-11,24.74,10.49,74.4,16.45,0.01
2012-07-12,25.98,12.77,77.38,12.16,7.5
2012-07-13,22.28,11.07,68.46,17.39,0.54
2012-07-14,22.7,6.84,58.15,17.74,0.99
2012-07-15,23.69,6.22,76.58,13.38,0
2012-07-16,21.78,11.93,80.72,7.98,1.87
2012-07-17,19.49,12.88,88.16,9.29,8.57
2012-07-18,19.64,7.55,81.25,9.06,4.16
2012-07-19,20.27,4.65,72.6,18.16,0
2012-07-20,21.53,6.42,66.66,18.41,0
2012-07-21,25.2,8.87,61.27,18.22,0.02
2012-07-22,26.54,12.59,63.19,17.22,0
2012-07-23,26.96,15.15,61.7,15.19,0.01
2012-07-24,26.24,12.52,65.17,13.87,0
2012-07-25,26.71,12.23,59.82,17.79,0
2012-07-26,26.74,11.68,60.76,17.82,0
2012-07-27,26.95,11.81,57.17,18.14,0.02
2012-07-28,27.9,11.12,62.82,18.33,0
2012-07-29,26.97,11.84,63.95,18.6,0.01
2012-07-30,26.83,11.58,67.48,18.27,0
2012-07-31,24.78,12.61,75.18,15.45,0
2012-08-01,24.85,11.21,75.54,12.42,0
2012-08-02,25.63,13.01,72.43,12.48,0.02
2012-08-03,25.98,11.96,67.54,16.96,0
2012-08-04,26.28,10.66,65.98,19.23,0
2012-08-05,26.85,12.08,67.36,16.49,0
2012-08-06,25.05,11.77,67.86,19.17,0.02
2012-08-07,25.93,9.85,68.26,19.48,0
2012-08-08,26.19,8.87,66.29,19.33,0
2012-08-09,25.51,9.86,65.44,19.96,0.01
2012-08-10,25.84,9.71,64.57,18.56,0
2012-08-11,25.95,9.77,62.69,20.2,0.01
2012-08-12,26.13,9.93,62.23,20.47,0.02
2012-08-13,26.12,11.06,67.33,16.68,0.1
2012-08-14,26.25,13.68,71.53,15.86,0.48
2012-08-15,25.01,12.92,72.25,15.11,0.07
2012-08-16,24.53,13.99,70.95,13.04,0
2012-08-17,26.32,12.68,66.95,19.25,0
2012-08-18,26.33,12.97,66.29,19.02,0.01
2012-08-19,26.13,13.3,66.52,16.38,0
2012-08-20,26.52,10.98,63.12,21.15,0
2012-08-21,26.18,10.94,60.09,19.95,0
2012-08-22,28.25,12.92,60.87,21.19,0
2012-08-23,26.76,10.6,63.4,20.56,0
2012-08-24,27.11,12.93,65.26,17.61,0
2012-08-25,26.93,12,61.1,22.07,0
2012-08-26,27.42,10.41,57.58,20.57,0.01
2012-08-27,26.7,13.74,65.42,17.91,0.01
2012-08-28,26.04,13.05,71.26,16.98,3.16
2012-08-29,27.12,13.73,69.53,20.3,1.03
2012-08-30,26.69,11.94,65.99,22.22,0.02
2012-08-31,27.76,10.3,62.87,23.33,0
2012-09-01,30.18,10.09,52.45,22.16,0.02
2012-09-02,30.7,11.23,53.47,22.84,0
2012-09-03,30.89,12.34,55.65,22.75,0
2012-09-04,29.11,12.91,63.08,22.36,0
2012-09-05,29.45,12.47,56.64,20.36,0
2012-09-06,30.52,13.32,45.63,21.45,0
2012-09-07,30.36,13.67,52.83,21.32,0
2012-09-08,30.67,17.03,49,21.89,0
2012-09-09,32.35,17.13,44.16,22.1,0
2012-09-10,32.8,15.88,40.81,23,0
2012-09-11,33.51,16.79,43.6,19.69,0
2012-09-12,34.77,15.89,48.27,20.98,0
2012-09-13,34.4,17.89,53.59,18.24,0
2012-09-14,32.46,16.65,55.94,21.26,0
2012-09-15,32.86,16.44,52.71,21.46,0
2012-09-16,32.62,16.81,47.01,23.25,0
2012-09-17,33.06,17.47,44.92,23.91,0
2012-09-18,34.09,17.86,41.73,23.57,0
2012-09-19,35.56,18.23,38.95,22.89,0.14
2012-09-20,29.62,19.72,59.16,6.35,2.94
2012-09-21,28.15,18.17,71.71,11.4,13.89
2012-09-22,29.06,15.68,68.33,17.45,0.75
2012-09-23,27.95,12.96,65.88,14.97,0.06
2012-09-24,27.35,14.21,70.11,14.46,7.56
2012-09-25,26.28,17.44,80.87,13.85,2.84
2012-09-26,23.52,7.97,71.33,13.71,2.38
2012-09-27,23.82,6.7,60.71,27.77,0
2012-09-28,25.48,6.95,59.41,27.86,0
2012-09-29,25.98,8.07,59.82,26.63,0
2012-09-30,27.63,9.98,57,27.2,0
2012-10-01,31.02,10.24,55.22,26.84,0
2012-10-02,32.83,13.32,57.38,24.75,0
2012-10-03,32.53,18.98,53.18,25.9,0
2012-10-04,33.02,18.14,50.75,25.65,0.01
2012-10-05,33.05,17.13,52.1,24.62,0.07
2012-10-06,33.03,17.68,48.12,24.25,0
2012-10-07,33.17,16.06,41.7,27.22,0
2012-10-08,31.44,17.02,45.2,24.9,0
2012-10-09,31.05,16.32,48.8,24.49,0
2012-10-10,32.26,17.17,45.58,26.27,0
2012-10-11,33.44,17.31,49.68,22.27,0.59
2012-10-12,29.68,17.98,67.06,19.61,11.64
2012-10-13,25.28,16.03,72.93,14.18,4.32
2012-10-14,20.95,14.44,77.14,19.55,2.79
2012-10-15,28.63,10.88,60.34,24.83,0.02
2012-10-16,30.14,12.83,61.1,24.14,1.3
2012-10-17,23.59,17.06,76.67,7.54,6.83
2012-10-18,31.78,15.06,62.95,27.39,0.1
2012-10-19,31.89,15.53,64.01,19.62,2.74
2012-10-20,28.82,17.69,74.73,24.85,3.41
2012-10-21,29.93,17.94,63.25,24.76,1.16
2012-10-22,32.41,17.73,61.82,23.62,0.8
